i, j, value
48, 34, 0.27138492173291917
48, 35, 0.9349561646424333
48, 36, 0.0008485617200190143
48, 37, 0.3536619434664946
48, 38, 0.32006900734642707
48, 39, 0.8643469274329385
48, 40, 0.8261309610093174
48, 41, 0.11909674035295759
48, 42, 0.4622892454923684
48, 43, 0.2709040143526418
48, 44, 0.8229353994079397
48, 45, 0.10403197535359854
48, 46, 0.2733007324332234
48, 47, 0.3966651180529607
48, 48, 0.5806393430886538
48, 49, 0.5294084792047957
48, 50, 0.20531222802747562
48, 51, 0.5233039453935445
48, 52, 0.5938795054926074
48, 53, 0.5248932908351124
48, 54, 0.15391348094389368
48, 55, 0.6621145581050507
48, 56, 0.47928924582255483
48, 57, 0.6747083462615919
48, 58, 0.14013657467542706
48, 59, 0.17335149477779088
48, 60, 0.19298964244389394
48, 61, 0.1993611284619593
48, 62, 0.5424416858520337
48, 63, 0.25075054650971107
48, 64, 0.7466183812240508
48, 65, 0.4089016477583902
48, 66, 0.573965519687201
48, 67, 0.32467958454374146
48, 68, 0.7928565341921869
48, 69, 0.7731368257583753
48, 70, 0.2587357170686725
48, 71, 0.6403666040374525
48, 72, 0.3038046341934535
48, 73, 0.7403615774750311
48, 74, 0.14869216791125928
48, 75, 0.45361281735333736
48, 76, 0.6626811278279531
48, 77, 0.9442819169205898
48, 78, 0.6134586159741782
48, 79, 0.9242027954741844
48, 80, 0.3476904744612269
48, 81, 0.8239116602794072
48, 82, 0.6378567475928776
48, 83, 0.22064665717367227
48, 84, 0.9355357001740265
48, 85, 0.8874566530978174
48, 86, 0.9422980773752682
48, 87, 0.9691919002624562
48, 88, 0.894493556972531
48, 89, 0.7599965009086431
48, 90, 0.4522719866744822
48, 91, 0.983333357794756
48, 92, 0.6208529980644256
48, 93, 0.38641228483891676
48, 94, 0.10787548656646351
48, 95, 0.6069423593934009
48, 96, 0.11929253269095696
48, 97, 0.7788785789324654
48, 98, 0.4686306617424797
48, 99, 0.20339001682134628
49, 0, 0.4651070029714277
49, 1, 0.4312416191582802
49, 2, 0.7245649544072416
49, 3, 0.10727111435945946
49, 4, 0.3781819135509702
49, 5, 0.3324203185038589
49, 6, 0.5997100736949554
49, 7, 0.5615655649050421
49, 8, 0.8425780294365612
49, 9, 0.3295534981386373
49, 10, 0.825241948853778
49, 11, 0.7571589772573575
49, 12, 0.1596700294888157
49, 13, 0.6707659834697709
49, 14, 0.41318773796103514
49, 15, 0.8710186546629277
49, 16, 0.42751508474563926
49, 17, 0.13214095104908508
49, 18, 0.5508255613041751
49, 19, 0.61096492217364
49, 20, 0.5329710726319039
49, 21, 0.13946604732374457
49, 22, 0.619861554249582
49, 23, 0.6546225943032427
49, 24, 0.9971060560680757
49, 25, 0.6903178366815398
49, 26, 0.2990033218115108
49, 27, 0.9174925697457457
49, 28, 0.5702935591465503
49, 29, 0.7940137238756988
49, 30, 0.13544950083227036
49, 31, 0.8588346567198304
49, 32, 0.8819032636132387
49, 33, 0.9639787860878767
49, 34, 0.8760250997834842
49, 35, 0.3794587125629675
49, 36, 0.7193418380987482
49, 37, 0.8456177116561998
49, 38, 0.6473958623225893
49, 39, 0.8074144928359818
49, 40, 0.7918093850003924
49, 41, 0.09996291225440446
49, 42, 0.9082944849212881
49, 43, 0.8208722245668676
49, 44, 0.7527583940653068
49, 45, 0.2155770356174994
49, 46, 0.0031239226971100376
49, 47, 0.19738592118362197
49, 48, 0.5636089704692324
49, 49, 0.42006581600214943
49, 50, 0.367450801086433
49, 51, 0.3285522470643244
49, 52, 0.6821724725558765
49, 53, 0.17843970886177907
49, 54, 0.2840229280723585
49, 55, 0.012369557369930062
49, 56, 0.798880819599851
49, 57, 0.39086792220557354
49, 58, 0.9809038616168317
49, 59, 0.1025457888702449
49, 60, 0.97231147802737
49, 61, 0.19325829869599764
49, 62, 0.5502715956348475
49, 63, 0.22277568783850477
49, 64, 0.829707392097184
49, 65, 0.7459279604624006
49, 66, 0.12525382238313143
49, 67, 0.9952300586156737
49, 68, 0.6311698297307627
49, 69, 0.3662067994039174
49, 70, 0.6257605175560648
49, 71, 0.9373568550757507
49, 72, 0.565276473493636
49, 73, 0.05391631507222305
49, 74, 0.3652855789651349
49, 75, 0.4092604966227851
49, 76, 0.40060715505033706
49, 77, 0.9645653215469122
49, 78, 0.12020189723356778
49, 79, 0.7173070644887682
49, 80, 0.8969276041638734
49, 81, 0.8701531730729274
49, 82, 0.772173114197117
49, 83, 0.8066440321562719
49, 84, 0.8951849885097172
49, 85, 0.09656681211531493
49, 86, 0.6439149939997799
49, 87, 0.41537382912368903
49, 88, 0.6464423383932204
49, 89, 0.4069017579375279
49, 90, 0.8168393782830119
49, 91, 0.9843079144890136
49, 92, 0.40552856496676326
49, 93, 0.19321189872110434
49, 94, 0.890962019838638
49, 95, 0.5378694452607206
49, 96, 0.18139620990326732
49, 97, 0.9303857548655854
49, 98, 0.9317833612561485
49, 99, 0.9404859677062577
50, 0, 0.8145857772017826
50, 1, 0.08850905059516267
50, 2, 0.6292235788535655
50, 3, 0.5725963482738613
50, 4, 0.5516805042596356
50, 5, 0.4350665202542826
50, 6, 0.8044416281493989
50, 7, 0.12444768873184042
50, 8, 0.4247810957793996
50, 9, 0.9465239309494999
50, 10, 0.13243550345402488
50, 11, 0.08095072690711724
50, 12, 0.6719247911901847
50, 13, 0.7349743284128955
50, 14, 0.6349579114333481
50, 15, 0.4415824908088686
50, 16, 0.45142733511936795
50, 17, 0.8286924143831188
50, 18, 0.018210048783243393
50, 19, 0.19394958946823804
50, 20, 0.7026949564188263
50, 21, 0.04745182313888108
50, 22, 0.37505610800262645
50, 23, 0.36796766368260525
50, 24, 0.8397889575708659
50, 25, 0.2745734094430786
50, 26, 0.551180199930758
50, 27, 0.20351610588248825
50, 28, 0.9034376809396428
50, 29, 0.25772422661925076
50, 30, 0.8464423786707805
50, 31, 0.4790218669496378
50, 32, 0.8379017185517071
50, 33, 0.13742208893237662
50, 34, 0.011351196769917249
50, 35, 0.6604551768436839
50, 36, 0.8829632607956395
50, 37, 0.45613370659100927
50, 38, 0.22217261094357066
50, 39, 0.4301945887530926
50, 40, 0.8351665156576971
50, 41, 0.05756020812686158
50, 42, 0.9433661509586766
50, 43, 0.9492090211656552
50, 44, 0.834534172134355
50, 45, 0.8199810120152039
50, 46, 0.5075086120236141
50, 47, 0.13916673596324114
50, 48, 0.6581861685310694
50, 49, 0.2033696390699895
50, 50, 0.840314955545189
50, 51, 0.7804902434936355
50, 52, 0.45357248158365804
50, 53, 0.40780654331031807
50, 54, 0.3998630272811773
50, 55, 0.8055860560194935
50, 56, 0.996038803111817
50, 57, 0.03780435353784106
50, 58, 0.4614682924450685
50, 59, 0.5879124119954978
50, 60, 0.6175803216200176
50, 61, 0.22176474129752022
50, 62, 0.9904354411940843
50, 63, 0.22436015271132315
50, 64, 0.3998423734084703
50, 65, 0.7837535913333382
50, 66, 0.1115079794178585
50, 67, 0.25451025065522326
50, 68, 0.7228052638729883
50, 69, 0.06395437161335538
50, 70, 0.27728735735887555
50, 71, 0.8516645023506156
50, 72, 0.24660222431775902
50, 73, 0.1132377032984554
50, 74, 0.28619289986121377
50, 75, 0.8854787969157897
50, 76, 0.06171175149464225
50, 77, 0.4086023959041243
50, 78, 0.9154944043496538
50, 79, 0.508556052911396
50, 80, 0.30601411831108627
50, 81, 0.9688942613367617
50, 82, 0.45899970912857146
50, 83, 0.2881897215916095
50, 84, 0.9437795661400082
50, 85, 0.6611335875150208
50, 86, 0.2269628715442601
50, 87, 0.053412479184335115
50, 88, 0.05999171735690623
50, 89, 0.29141920595846105
50, 90, 0.8630533650642219
50, 91, 0.6986775127504725
50, 92, 0.21440920397426522
50, 93, 0.7948256492652006
50, 94, 0.10886599672107622
50, 95, 0.09943786547329592
50, 96, 0.8342240275875779
50, 97, 0.924828929084355
50, 98, 0.62453763665825
50, 99, 0.08963261599911232
51, 0, 0.9100134023014745
51, 1, 0.08456445873828133
51, 2, 0.8326128699237315
51, 3, 0.3390673756211249
51, 4, 0.2713754128647913
51, 5, 0.5901943227141149
51, 6, 0.6970112758386051
51, 7, 0.5003462828304961
51, 8, 0.32084750133910456
51, 9, 0.3172241179637407
51, 10, 0.8875272204392243
51, 11, 0.9851764375677601
51, 12, 0.3439426397132658
51, 13, 0.748633295745262
51, 14, 0.004500980650757769
51, 15, 0.5200732441962851
51, 16, 0.806146168632776
51, 17, 0.49708231626373733
51, 18, 0.5324782603784401
51, 19, 0.2586093559135878
51, 20, 0.27108215357596566
51, 21, 0.5291857801079918
51, 22, 0.5311048331209673
51, 23, 0.48544034118664336
51, 24, 0.7065957398878204
51, 25, 0.7318216972502519
51, 26, 0.2703717954878937
51, 27, 0.8084506155691276
51, 28, 0.23223743557477472
51, 29, 0.06835625747676088
51, 30, 0.6358197818029294
51, 31, 0.18622610306114706
51, 32, 0.8975186874684775
51, 33, 0.2705657477379936
51, 34, 0.4007351092471466
51, 35, 0.2752279199582004
51, 36, 0.007877512379920959
51, 37, 0.6805745484368917
51, 38, 0.22727339407092895
51, 39, 0.14345188642456752
51, 40, 0.9094422690988768
51, 41, 0.5539946795936307
51, 42, 0.6408293999411283
51, 43, 0.18301957323301188
51, 44, 0.4306908059649748
51, 45, 0.19051664149866965
51, 46, 0.005983813368706348
51, 47, 0.9019131206921199
51, 48, 0.6350921966360075
51, 49, 0.35638852833142043
51, 50, 0.8005242991721587
51, 51, 0.9392684198278842
51, 52, 0.07945844561963233
51, 53, 0.9106002867791194
51, 54, 0.457424929887825
51, 55, 0.38010549727577103
51, 56, 0.8921877603156168
51, 57, 0.2569749236528962
51, 58, 0.1289625702212499
51, 59, 0.6820280198852896
51, 60, 0.2073539771982107
51, 61, 0.23375798178668328
51, 62, 0.07137054866788417
51, 63, 0.41273996138589675
51, 64, 0.9834555030996538
51, 65, 0.6083763004499889
51, 66, 0.20720096650759734
51, 67, 0.5252668477062903
51, 68, 0.11781915301640777
51, 69, 0.11770918006323117
51, 70, 0.2168205907487344
51, 71, 0.9682181106328225
51, 72, 0.5571475041084737
51, 73, 0.9025626808095605
51, 74, 0.9825161104837491
51, 75, 0.3786873088345254
51, 76, 0.17930218248078278
51, 77, 0.09518740357950306
51, 78, 0.8274428656779431
51, 79, 0.8550103071509952
51, 80, 0.42089245495041305
51, 81, 0.8318091755535061
51, 82, 0.6241171668785047
51, 83, 0.45243843325962274
51, 84, 0.5059542268588876
51, 85, 0.015635203354184113
51, 86, 0.9298157161253281
51, 87, 0.4197449793077396
51, 88, 0.9432251066778106
51, 89, 0.9682391764395525
51, 90, 0.15097695376842368
51, 91, 0.7696813810697243
51, 92, 0.8049681928962356
51, 93, 0.19808663306929686
51, 94, 0.6666802350176058
51, 95, 0.28153307823675044
51, 96, 0.8296124059649337
51, 97, 0.7499990006836627
51, 98, 0.09766947671776349
51, 99, 0.9614959323128862
52, 0, 0.1881652114331399
52, 1, 0.42039208229559144
52, 2, 0.5063763441730391
52, 3, 0.7205403749917998
52, 4, 0.10054414672591117
52, 5, 0.6192167392071358
52, 6, 0.6454597664813143
52, 7, 0.9836382450574834
52, 8, 0.36928686574798475
52, 9, 0.2580471601000228
52, 10, 0.6876449976366925
52, 11, 0.07108118840226252
52, 12, 0.8846805480686666
52, 13, 0.41881300652756615
52, 14, 0.23878689872425185
52, 15, 0.2312708126569475
52, 16, 0.045153935368063225
52, 17, 0.5852865605268026
52, 18, 0.7192857077778693
52, 19, 0.11755413509594914
52, 20, 0.7405796190462491
52, 21, 0.3419811412722179
52, 22, 0.6139268604735298
52, 23, 0.865612912811202
52, 24, 0.6976130616574869
52, 25, 0.1939866878015405
52, 26, 0.15940337837450447
52, 27, 0.26408038573919357
52, 28, 0.4522272050214783
52, 29, 0.3355597041195052
52, 30, 0.2005617696319919
52, 31, 0.49883612886174655
52, 32, 0.8794225160829917
52, 33, 0.7737791489858008
52, 34, 0.018990131943220412
52, 35, 0.8457245676992546
52, 36, 0.9701704759928444
52, 37, 0.01248072445539794
52, 38, 0.4995720985150891
52, 39, 0.7912594187335653
52, 40, 0.7152301200404813
52, 41, 0.4184726037213835
52, 42, 0.8961356834598445
52, 43, 0.2922001934653733
52, 44, 0.010447927880752217
52, 45, 0.957855377708987
52, 46, 0.9158699226357959
52, 47, 0.8441094006992016
52, 48, 0.5392856258917943
52, 49, 0.49830029721330216
52, 50, 0.24175859924805465
52, 51, 0.4402760740070063
52, 52, 0.16945511266911883
52, 53, 0.18307879443622888
52, 54, 0.154827560384866
52, 55, 0.538386770638432
52, 56, 0.05624460800412945
52, 57, 0.8025841088572536
52, 58, 0.26189099532501103
52, 59, 0.4251998648185207
52, 60, 0.4695003222222339
52, 61, 0.3520301879226476
52, 62, 0.7220001344313407
52, 63, 0.25268339870104894
52, 64, 0.832544836885149
52, 65, 0.6667647362320883
52, 66, 0.22409088771788432
52, 67, 0.44580512947913165
52, 68, 0.8910696311321065
52, 69, 0.3701217768196269
52, 70, 0.3498861830057808
52, 71, 0.5701017944305161
52, 72, 0.6727194429322388
52, 73, 0.2919376352314844
52, 74, 0.38361250033823535
52, 75, 0.791197605687101
52, 76, 0.9462681413739932
52, 77, 0.5247263139669663
52, 78, 0.15367302370679614
52, 79, 0.30731084841624534
52, 80, 0.1181123658013239
52, 81, 0.4529039410722163
52, 82, 0.7483006996050326
52, 83, 0.90379453094398
52, 84, 0.735917485438525
52, 85, 0.612319389362412
52, 86, 0.8383956601033562
52, 87, 0.8919218214903571
52, 88, 0.5630557260069394
52, 89, 0.4600691844187105
52, 90, 0.5377167042342544
52, 91, 0.9530005193904992
52, 92, 0.9276424552112816
52, 93, 0.25212520153249673
52, 94, 0.480940784400841
52, 95, 0.9594175712294993
52, 96, 0.8144876190546323
52, 97, 0.7696853724621082
52, 98, 0.3376128684668982
52, 99, 0.24892816436584309
53, 0, 0.011397892557619249
53, 1, 0.0003819292836511057
53, 2, 0.7028715834234492
53, 3, 0.13003497758765192
53, 4, 0.3690453476027048
53, 5, 0.3181042659720138
53, 6, 0.10235589844258264
53, 7, 0.025829009102877554
53, 8, 0.615840004521253
53, 9, 0.2863438008191307
53, 10, 0.2382833628644394
53, 11, 0.5347529909794558
53, 12, 0.22761444082993965
53, 13, 0.9318089544231748
53, 14, 0.9246451511543504
53, 15, 0.3745224168736686
53, 16, 0.4267785103125509
53, 17, 0.550658606387491
53, 18, 0.6795778485715134
53, 19, 0.5121717820554291
53, 20, 0.26984043120525125
53, 21, 0.5954466267429864
53, 22, 0.1349058662427658
53, 23, 0.09043684374216854
53, 24, 0.031660710168106676
53, 25, 0.808781403479329
53, 26, 0.3011696449240632
53, 27, 0.9645847245051523
53, 28, 0.23988416983322447
53, 29, 0.9722189954844014
53, 30, 0.6708201768895143
53, 31, 0.3650266260531765
53, 32, 0.9765851553495397
53, 33, 0.932320044790465
53, 34, 0.9297327220290171
53, 35, 0.1121722844111418
53, 36, 0.15932226794748316
53, 37, 0.5258510892052696
53, 38, 0.15386993287224437
53, 39, 0.3207276718505453
53, 40, 0.8807309618332938
53, 41, 0.906425452758546
53, 42, 0.9284509562222798
53, 43, 0.11192335623558913
53, 44, 0.09637002048983678
53, 45, 0.016472690491955877
53, 46, 0.12246215194809329
53, 47, 0.2710683112338912
53, 48, 0.802562543500119
53, 49, 0.5695771098850596
53, 50, 0.08739421494479482
53, 51, 0.8974686924292863
53, 52, 0.6682392065461429
53, 53, 0.10156008330363897
53, 54, 0.7904557853352914
53, 55, 0.5530700148500196
53, 56, 0.33964176452224637
53, 57, 0.9340418492474863
53, 58, 0.766391775945319
53, 59, 0.05563539592839151
53, 60, 0.8333577433976218
53, 61, 0.8525520339893792
53, 62, 0.9357584296745144
53, 63, 0.5834862746904094
53, 64, 0.9679443583082467
53, 65, 0.8820442004553619
53, 66, 0.025083009280260415
53, 67, 0.7861704516154062
53, 68, 0.41851736432249376
53, 69, 0.29209636187858845
53, 70, 0.08409118215768663
53, 71, 0.08135900130105933
53, 72, 0.21961552100251014
53, 73, 0.7787035609208497
53, 74, 0.4398329445157836
53, 75, 0.8243463753297098
53, 76, 0.12321867255349994
53, 77, 0.40767015316766486
53, 78, 0.5550599030117704
53, 79, 0.03528656413809872
53, 80, 0.5538388227150592
53, 81, 0.2689892951516565
53, 82, 0.8042637503332866
53, 83, 0.5666603263756748
53, 84, 0.34966968962835787
53, 85, 0.6745009809297079
53, 86, 0.7527401338851787
53, 87, 0.27159731673438436
53, 88, 0.25895068689499123
53, 89, 0.7165755559037493
53, 90, 0.8786186352511108
53, 91, 0.30810781452826963
53, 92, 0.47182038917301905
53, 93, 0.39211316489465775
53, 94, 0.9304298534372741
53, 95, 0.7942459989531135
53, 96, 0.8819833192139538
53, 97, 0.5213507738232521
53, 98, 0.5832810923713285
53, 99, 0.9184577539421678
54, 0, 0.7859849718818309
54, 1, 0.44046805473517636
54, 2, 0.8997297411276319
54, 3, 0.9676682261401849
54, 4, 0.42177984425362103
54, 5, 0.9936294077061141
54, 6, 0.3522852374879879
54, 7, 0.2871029148538301
54, 8, 0.9570669257218647
54, 9, 0.012365086695361738
54, 10, 0.23300463978935015
54, 11, 0.33105983868144595
54, 12, 0.8427997966035345
54, 13, 0.6461792529015382
54, 14, 0.09442017123296575
54, 15, 0.4728125502952264
54, 16, 0.5170113590830403
54, 17, 0.3573028012863919
54, 18, 0.6110242896139005
54, 19, 0.01653897303900831
54, 20, 0.6374196863126884
54, 21, 0.5542320170499965
54, 22, 0.996260956709116
54, 23, 0.6580592388369457
54, 24, 0.5982661643985421
54, 25, 0.720749737188051
54, 26, 0.09549569028469673
54, 27, 0.24107305024151637
54, 28, 0.6870045385956023
54, 29, 0.16433568524696474
54, 30, 0.4488145602766167
54, 31, 0.224658893539876
54, 32, 0.839556169409697
54, 33, 0.3114268700434333
54, 34, 0.0804062460518663
54, 35, 0.5750438238292609
54, 36, 0.19618767626438482
54, 37, 0.048904400413460114
54, 38, 0.5298637529728463
54, 39, 0.6742684602147773
54, 40, 0.011630853835721378
54, 41, 0.863687180886447
54, 42, 0.32034908713219623
54, 43, 0.646592979401506
54, 44, 0.29152596437816913
54, 45, 0.6004507025533273
54, 46, 0.43493835841827055
54, 47, 0.9521726353222135
54, 48, 0.9021129552011431
54, 49, 0.8737819884821411
54, 50, 0.6459598171497386
54, 51, 0.9588998021358889
54, 52, 0.40819127063423677
54, 53, 0.8458943492221447
54, 54, 0.18236642092753874
54, 55, 0.73573426512126
54, 56, 0.62513220302356
54, 57, 0.5469575331447835
54, 58, 0.4170323317843565
54, 59, 0.022159995980152503
54, 60, 0.044608964046681576
54, 61, 0.3473480512998226
54, 62, 0.15639383387318573
54, 63, 0.6746343615043437
54, 64, 0.18940601231297005
54, 65, 0.30118331094184747
54, 66, 0.7315723539470217
54, 67, 0.3993230259439099
54, 68, 0.5337722092987074
54, 69, 0.18539163187608898
54, 70, 0.9014759878981289
54, 71, 0.18690520489766482
54, 72, 0.8847441421562369
54, 73, 0.14154057998745018
54, 74, 0.8488940122207357
54, 75, 0.6468926199800552
54, 76, 0.4241874319335489
54, 77, 0.8040995212296906
54, 78, 0.8627328053987349
54, 79, 0.4169740711163942
54, 80, 0.9388085327075174
54, 81, 0.9570095610628273
54, 82, 0.8741237358565539
54, 83, 0.5728954085916385
54, 84, 0.9811240295499445
54, 85, 0.9038345945764547
54, 86, 0.5210609953045175
54, 87, 0.7877507133192396
54, 88, 0.0785004920798219
54, 89, 0.18799894990506583
54, 90, 0.1334278175570348
54, 91, 0.7948741701739176
54, 92, 0.08553915275735624
54, 93, 0.2623137812110006
54, 94, 0.6133301061525716
54, 95, 0.27769271219306546
54, 96, 0.8286158432068513
54, 97, 0.9131532298095159
54, 98, 0.811909075534103
54, 99, 0.3235037627909366
55, 0, 0.10071096828423498
55, 1, 0.7379178152263188
55, 2, 0.10778696471768334
55, 3, 0.10210832771020184
55, 4, 0.1938389564438433
55, 5, 0.7455229143411957
55, 6, 0.2789534137949352
55, 7, 0.2727408449779519
55, 8, 0.1558305307449237
55, 9, 0.2504013288053635
55, 10, 0.42819266128377953
55, 11, 0.009415894794199464
55, 12, 0.26982684835972437
55, 13, 0.3234896752060049
55, 14, 0.06558803600780883
55, 15, 0.7200734944474589
55, 16, 0.8368685115307449
55, 17, 0.7466389869072927
55, 18, 0.6674901329884326
55, 19, 0.37907321982634035
55, 20, 0.9585572778274932
55, 21, 0.777610946186604
55, 22, 0.8331513650344278
55, 23, 0.13015734817953462
55, 24, 0.5310361228459883
55, 25, 0.858526375174515
55, 26, 0.5516318964776655
55, 27, 0.2984093174908261
55, 28, 0.7851926568442564
55, 29, 0.9842423116035589
55, 30, 0.976909119566222
55, 31, 0.609812426674138
55, 32, 0.5428211000501203
55, 33, 0.8105143314637867
55, 34, 0.058111803966882314
55, 35, 0.848995133886218
55, 36, 0.6310109352709639
55, 37, 0.1620754901337842
55, 38, 0.22045406442193938
55, 39, 0.15497600249765797
55, 40, 0.8659970567214911
55, 41, 0.0014966780527884138
55, 42, 0.2678595106557333
55, 43, 0.15378806651223653
55, 44, 0.5197774937000851
55, 45, 0.7860847177077438
55, 46, 0.9114024954701205
55, 47, 0.45138302450793044
55, 48, 0.36034322775268
55, 49, 0.5073335125876318
55, 50, 0.5938965746609044
55, 51, 0.654455307894418
55, 52, 0.4786413251266688
55, 53, 0.2063235133579967
55, 54, 0.5811331052464135
55, 55, 0.4993784937505188
55, 56, 0.7453692866232976
55, 57, 0.018991895783984525
55, 58, 0.304255277330721
55, 59, 0.20512668140223167
55, 60, 0.23491540551560508
55, 61, 0.6943910615507753
55, 62, 0.7488188697307011
55, 63, 0.4452415296341704
55, 64, 0.012018055804761785
55, 65, 0.1884452888310414
55, 66, 0.656291487403326
55, 67, 0.6617808058311494
55, 68, 0.35584326269092126
55, 69, 0.2028943695705343
55, 70, 0.23709779840241874
55, 71, 0.06619341347267116
55, 72, 0.43352951381643523
55, 73, 0.2623660859682274
55, 74, 0.11113197046352463
55, 75, 0.9637155255273048
55, 76, 0.599210253691998
55, 77, 0.27922547859232694
55, 78, 0.44399776172414707
55, 79, 0.13495294084690057
55, 80, 0.11689670308264044
55, 81, 0.40677820430260436
55, 82, 0.13792854992051928
55, 83, 0.4284820843190964
55, 84, 0.8417184714781152
55, 85, 0.45211504099166566
55, 86, 0.7171826724726607
55, 87, 0.9133111568261173
55, 88, 0.9940424545193997
55, 89, 0.43958390580290485
55, 90, 0.42959192046736494
55, 91, 0.8722139127709405
55, 92, 0.8263710999680735
55, 93, 0.5327880019404064
55, 94, 0.6243761770231618
55, 95, 0.6164167387345817
55, 96, 0.11631940251542505
55, 97, 0.34343955331909637
55, 98, 0.3140469534308673
55, 99, 0.5165385876349607
56, 0, 0.7803226407376121
56, 1, 0.8422535670730505
56, 2, 0.6816798956900626
56, 3, 0.49949029444069937
56, 4, 0.3494806429532008
56, 5, 0.17084997131145419
56, 6, 0.360077437000196
56, 7, 0.5874948686308915
56, 8, 0.3571555685814324
56, 9, 0.03758529159703783
56, 10, 0.9058927155267015
56, 11, 0.6393787430094903
56, 12, 0.9405999844078928
56, 13, 0.517984078018979
56, 14, 0.02957595543716851
56, 15, 0.7127349614387608
56, 16, 0.7126373873749129
56, 17, 0.2073677418959513
56, 18, 0.7030330121906141
56, 19, 0.02984395600513101
56, 20, 0.7305959587391806
56, 21, 0.2892914119508164
56, 22, 0.11916171073479565
56, 23, 0.5924049559619602
56, 24, 0.9647798218947058
56, 25, 0.787057128121696
56, 26, 0.7887367367147361
56, 27, 0.39462028897573864
56, 28, 0.9036154965078553
56, 29, 0.0027884798976287595
56, 30, 0.26657586955145707
56, 31, 0.45013602386385665
56, 32, 0.2742542126806805
56, 33, 0.38007867067013823
56, 34, 0.3385524614511406
56, 35, 0.8818148885274292
56, 36, 0.4466596567503176
56, 37, 0.12141922235330138
56, 38, 0.29118302262478557
56, 39, 0.4718395864020467
56, 40, 0.4916870256876249
56, 41, 0.6045818032218366
56, 42, 0.3346384138613888
56, 43, 0.4856301974917998
56, 44, 0.32393735857405326
56, 45, 0.8940908924145705
56, 46, 0.9997178625743639
56, 47, 0.6397356494055677
56, 48, 0.14868313274003397
56, 49, 0.10851758701323089
56, 50, 0.8707998788480501
56, 51, 0.7096754486225055
56, 52, 0.7418142070261468
56, 53, 0.9193208428856604
56, 54, 0.05530817880881245
56, 55, 0.15489749473812786
56, 56, 0.7054834792382375
56, 57, 0.5990192970733539
56, 58, 0.5399086394027749
56, 59, 0.4023053820353476
56, 60, 0.9762399344349526
56, 61, 0.10397074091018355
56, 62, 0.5859612505555991
56, 63, 0.5232382219514602
56, 64, 0.37268012790647964
56, 65, 0.7176662602105345
56, 66, 0.8147894137497909
56, 67, 0.9466183702235695
56, 68, 0.9716079650694136
56, 69, 0.5350772489433584
56, 70, 0.17145832128114724
56, 71, 0.22243221524908152
56, 72, 0.860475914962535
56, 73, 0.0738406890514769
56, 74, 0.8223192863063005
56, 75, 0.990601218489578
56, 76, 0.8221663843929055
56, 77, 0.9419494601140442
56, 78, 0.4022971220362702
56, 79, 0.1671095184158935
56, 80, 0.385995686910828
56, 81, 0.19354907162995694
56, 82, 0.1620366025108615
56, 83, 0.8046158102225353
56, 84, 0.3476022493947065
56, 85, 0.25162061470012087
56, 86, 0.14591523042451082
56, 87, 0.4696141441022307
56, 88, 0.19119330257858502
56, 89, 0.16559635454792976
56, 90, 0.38785233163936095
56, 91, 0.5625791184119351
56, 92, 0.7244475551151194
56, 93, 0.059104810751057224
56, 94, 0.9853750040170134
56, 95, 0.0762273586683263
56, 96, 0.5747102982802148
56, 97, 0.19641305687191635
56, 98, 0.6917470862477736
56, 99, 0.6714151698180809
57, 0, 0.9950556042527775
57, 1, 0.9829273405680149
57, 2, 0.8207049655768054
57, 3, 0.18196361223513502
57, 4, 0.7001301810777856
57, 5, 0.4607235267228428
57, 6, 0.14411856765084896
57, 7, 0.04965249746269984
57, 8, 0.8504386658703808
57, 9, 0.5640008347251754
57, 10, 0.13289597587055568
57, 11, 0.8570688714353203
57, 12, 0.8882859897746457
57, 13, 0.9358714117522756
57, 14, 0.3519297931425248
57, 15, 0.5598226874431025
57, 16, 0.6987976426565036
57, 17, 0.8503576888594508
57, 18, 0.11851883383016315
57, 19, 0.6514432485141133
57, 20, 0.9657473085389585
57, 21, 0.2217093802105511
57, 22, 0.6501880043211654
57, 23, 0.6877754002790571
57, 24, 0.05192295354914733
57, 25, 0.46681426604839915
57, 26, 0.8081971626036842
57, 27, 0.5189123269534678
57, 28, 0.06203773128035717
57, 29, 0.753243172185062
57, 30, 0.319602058956196
57, 31, 0.45684262615604954
57, 32, 0.022645554018873915
57, 33, 0.4863892534939521
57, 34, 0.9939816501047092
57, 35, 0.7406047925430327
57, 36, 0.8084014095988157
57, 37, 0.9838389552940778
57, 38, 0.8007545865743046
57, 39, 0.9421426258746272
57, 40, 0.2760280413206625
57, 41, 0.059451987902028436
57, 42, 0.1630633343554846
57, 43, 0.19950617718793318
57, 44, 0.8620012393894557
57, 45, 0.1482710638066339
57, 46, 0.6108842961534988
57, 47, 0.1253924961063837
57, 48, 0.17758309719570453
57, 49, 0.8360010059486335
57, 50, 0.461251627828689
57, 51, 0.5951200848318795
57, 52, 0.24128581009396488
57, 53, 0.5312644478115435
57, 54, 0.472056672624807
57, 55, 0.8690576088557344
57, 56, 0.2302638767509284
57, 57, 0.28176465127329786
57, 58, 0.13047557624458694
57, 59, 0.707111490605161
57, 60, 0.8517661230406011
57, 61, 0.7070728125636351
57, 62, 0.7207279899852324
57, 63, 0.8107678336980773
57, 64, 0.06405872352764319
57, 65, 0.7893956080020924
57, 66, 0.34587525646514217
57, 67, 0.434126130425459
57, 68, 0.5322610347000886
57, 69, 0.42602446292047613
57, 70, 0.23418456302494217
